1
170.080002,69.089996,83.000000,64.000000
159.449997,89.910004,86.000000,67.000000
137.119995,121.370003,86.000000,67.000000
117.040001,127.769997,83.000000,64.000000
83.540001,115.820000,81.000000,63.000000
74.919998,133.059998,81.000000,63.000000
81.550003,137.149994,86.000000,67.000000
72.419998,150.339996,86.000000,67.000000
108.779999,149.839996,88.000000,68.000000
141.240005,154.399994,86.000000,67.000000
172.690002,118.889999,86.000000,67.000000
209.059998,109.050003,88.000000,68.000000
246.589996,118.680000,86.000000,67.000000
272.850006,141.479996,85.000000,65.000000
291.299988,146.740005,80.000000,62.000000
299.589996,144.089996,78.000000,60.000000
307.040009,135.589996,80.000000,62.000000
314.369995,142.440002,83.000000,64.000000
330.700012,155.389999,81.000000,63.000000
343.440002,154.889999,83.000000,64.000000
363.769989,148.740005,88.000000,68.000000
377.959991,171.559998,86.000000,67.000000
382.420013,177.520004,85.000000,65.000000
372.790009,171.449997,86.000000,67.000000
355.540009,166.369995,86.000000,67.000000
342.350006,149.119995,86.000000,67.000000
332.010010,135.130005,88.000000,68.000000
295.470001,126.500000,86.000000,67.000000
293.980011,132.449997,85.000000,65.000000
259.299988,141.369995,85.000000,65.000000
260.299988,141.869995,83.000000,64.000000
246.410004,145.339996,85.000000,65.000000
234.660004,146.820007,83.000000,64.000000
219.779999,144.339996,85.000000,65.000000
199.600006,142.839996,88.000000,68.000000
176.770004,138.690002,88.000000,68.000000
169.649994,139.190002,86.000000,67.000000
174.720001,139.190002,86.000000,67.000000
173.720001,142.839996,88.000000,68.000000
178.910004,129.339996,88.000000,68.000000
174.759995,136.610001,88.000000,68.000000
185.179993,134.139999,85.000000,65.000000
182.250000,148.380005,83.000000,64.000000
178.330002,153.289993,83.000000,64.000000
192.190002,152.789993,85.000000,65.000000
214.020004,142.660004,86.000000,67.000000
219.089996,146.720001,86.000000,67.000000
236.440002,147.720001,85.000000,65.000000
245.360001,147.720001,85.000000,65.000000
279.940002,143.929993,81.000000,63.000000
301.010010,156.380005,81.000000,63.000000
304.920013,151.960007,83.000000,64.000000
298.260010,127.540001,81.000000,63.000000
293.470001,148.619995,81.000000,63.000000
293.470001,148.619995,81.000000,63.000000
297.369995,148.119995,83.000000,64.000000
301.299988,152.050003,83.000000,64.000000
301.299988,152.050003,83.000000,64.000000
298.350006,148.119995,83.000000,64.000000
299.329987,144.199997,83.000000,64.000000
299.329987,144.199997,83.000000,64.000000
300.329987,144.699997,81.000000,63.000000
300.329987,148.529999,81.000000,63.000000
312.790009,153.320007,81.000000,63.000000
308.000000,153.320007,81.000000,63.000000
307.000000,156.750000,83.000000,64.000000
306.000000,152.279999,85.000000,65.000000
299.149994,152.779999,83.000000,64.000000
299.149994,152.779999,83.000000,64.000000
299.149994,152.779999,83.000000,64.000000
300.149994,157.110001,81.000000,63.000000
299.149994,156.610001,83.000000,64.000000
304.059998,152.690002,83.000000,64.000000
305.059998,153.190002,81.000000,63.000000
308.890015,155.110001,81.000000,63.000000
304.100006,155.110001,81.000000,63.000000
304.100006,155.110001,81.000000,63.000000
299.309998,155.110001,81.000000,63.000000
286.850006,159.899994,81.000000,63.000000
281.929993,159.399994,83.000000,64.000000
252.490005,168.229996,83.000000,64.000000
234.639999,170.699997,85.000000,65.000000
216.800003,170.699997,85.000000,65.000000
216.300003,160.570007,86.000000,67.000000
215.300003,160.070007,88.000000,68.000000
238.130005,160.070007,88.000000,68.000000
243.320007,160.070007,88.000000,68.000000
243.320007,157.990005,88.000000,68.000000
250.589996,162.139999,88.000000,68.000000
259.929993,162.139999,88.000000,68.000000
263.170013,161.639999,90.000000,69.000000
296.059998,158.460007,90.000000,69.000000
323.649994,144.669998,90.000000,69.000000
323.649994,144.669998,90.000000,69.000000
333.200012,144.669998,90.000000,69.000000
339.390015,149.320007,88.000000,68.000000
348.730011,149.320007,88.000000,68.000000
362.920013,149.820007,86.000000,67.000000
367.989990,153.880005,86.000000,67.000000
372.049988,167.070007,86.000000,67.000000
373.070007,169.100006,86.000000,67.000000
354.799988,169.100006,86.000000,67.000000
332.480011,178.229996,86.000000,67.000000
294.940002,171.130005,86.000000,67.000000
2
0
0
0
0
1
165.880005,201.440002,44.000000,59.000000
174.169998,204.020004,46.000000,61.000000
193.000000,207.690002,50.000000,66.000000
221.110001,210.660004,51.000000,68.000000
242.880005,212.820007,54.000000,72.000000
272.730011,207.100006,52.000000,69.000000
302.480011,216.410004,54.000000,72.000000
321.119995,198.770004,53.000000,71.000000
320.119995,197.770004,55.000000,73.000000
309.049988,204.580002,55.000000,73.000000
298.750000,205.080002,54.000000,72.000000
306.230011,194.279999,54.000000,72.000000
324.459991,190.369995,55.000000,73.000000
331.089996,183.350006,58.000000,78.000000
319.339996,175.210007,58.000000,78.000000
298.799988,187.460007,59.000000,79.000000
298.299988,194.869995,60.000000,81.000000
292.339996,192.369995,64.000000,86.000000
288.910004,193.369995,63.000000,84.000000
302.279999,205.250000,64.000000,86.000000
306.709991,241.559998,63.000000,84.000000
305.220001,240.559998,64.000000,86.000000
300.809998,237.639999,63.000000,84.000000
304.739990,230.770004,63.000000,84.000000
308.200012,229.770004,64.000000,86.000000
310.850006,228.270004,67.000000,89.000000
310.350006,221.970001,68.000000,91.000000
309.850006,216.690002,69.000000,93.000000
302.350006,216.690002,69.000000,93.000000
296.970001,205.809998,71.000000,95.000000
286.380005,194.729996,72.000000,97.000000
276.299988,184.649994,72.000000,97.000000
270.709991,179.059998,74.000000,99.000000
265.529999,168.699997,75.000000,101.000000
267.869995,168.699997,75.000000,101.000000
277.649994,167.699997,77.000000,103.000000
263.429993,162.850006,75.000000,101.000000
263.429993,162.850006,75.000000,101.000000
268.519989,159.259995,74.000000,99.000000
274.260010,159.259995,74.000000,99.000000
272.589996,158.259995,75.000000,101.000000
255.229996,156.259995,78.000000,105.000000
259.209991,155.259995,80.000000,107.000000
269.190002,149.029999,80.000000,107.000000
264.200012,139.050003,80.000000,107.000000
293.500000,142.190002,83.000000,111.000000
305.809998,143.190002,81.000000,109.000000
344.959991,149.169998,80.000000,107.000000
344.959991,154.160004,80.000000,107.000000
355.769989,148.130005,81.000000,109.000000
359.899994,147.130005,83.000000,111.000000
364.140015,163.160004,85.000000,113.000000
368.070007,180.190002,85.000000,113.000000
361.519989,180.190002,85.000000,113.000000
368.549988,177.169998,81.000000,109.000000
367.290009,175.910004,81.000000,109.000000
366.290009,174.910004,83.000000,111.000000
361.160004,180.039993,83.000000,111.000000
371.420013,174.910004,83.000000,111.000000
376.559998,174.910004,83.000000,111.000000
380.799988,163.429993,85.000000,113.000000
372.940002,168.669998,85.000000,113.000000
377.779999,189.889999,86.000000,116.000000
389.809998,189.889999,86.000000,116.000000
