1
82.000000,146.110001,27.000000,25.000000
82.000000,144.729996,27.000000,25.000000
82.000000,143.339996,27.000000,25.000000
82.000000,143.339996,27.000000,25.000000
81.000000,140.470001,29.000000,27.000000
81.000000,138.979996,29.000000,27.000000
81.000000,137.490005,29.000000,27.000000
82.019997,135.470001,30.000000,28.000000
81.019997,132.949997,32.000000,29.000000
81.019997,131.339996,32.000000,29.000000
79.519997,131.339996,31.000000,29.000000
81.050003,127.180000,32.000000,30.000000
79.430000,127.180000,32.000000,30.000000
78.430000,124.099998,34.000000,31.000000
78.430000,121.949997,34.000000,31.000000
78.430000,118.080002,34.000000,31.000000
78.430000,114.209999,34.000000,31.000000
74.559998,114.209999,34.000000,31.000000
72.839996,110.339996,34.000000,31.000000
72.839996,108.199997,34.000000,31.000000
72.839996,104.330002,34.000000,31.000000
75.449997,101.019997,33.000000,30.000000
78.820000,94.930000,34.000000,31.000000
78.820000,94.430000,34.000000,32.000000
80.120003,92.180000,35.000000,32.000000
81.449997,87.570000,36.000000,33.000000
83.730003,85.290001,36.000000,33.000000
86.029999,82.949997,36.000000,34.000000
87.440002,82.949997,37.000000,34.000000
90.239998,81.110001,36.000000,34.000000
91.639999,79.199997,37.000000,34.000000
91.639999,77.300003,37.000000,34.000000
91.639999,74.910004,37.000000,34.000000
89.260002,70.620003,37.000000,34.000000
87.349998,68.720001,37.000000,34.000000
85.449997,66.330002,37.000000,34.000000
83.019997,63.900002,38.000000,35.000000
80.500000,61.389999,39.000000,36.000000
80.500000,59.380001,39.000000,36.000000
78.489998,57.360001,39.000000,36.000000
78.989998,55.930000,38.000000,35.000000
77.059998,55.930000,38.000000,35.000000
76.559998,55.430000,39.000000,36.000000
76.559998,55.430000,39.000000,36.000000
77.059998,54.000000,38.000000,35.000000
77.059998,55.930000,38.000000,35.000000
75.120003,55.930000,38.000000,35.000000
75.620003,58.340000,37.000000,34.000000
73.720001,58.340000,37.000000,34.000000
75.150002,57.840000,38.000000,35.000000
73.739998,60.720001,37.000000,34.000000
75.650002,60.720001,37.000000,34.000000
75.650002,62.630001,37.000000,34.000000
77.559998,62.630001,37.000000,34.000000
79.459999,66.440002,37.000000,34.000000
79.959999,70.580002,36.000000,34.000000
82.260002,72.879997,36.000000,34.000000
84.559998,75.180000,36.000000,34.000000
86.400002,77.019997,36.000000,34.000000
85.900002,78.919998,37.000000,34.000000
88.279999,78.919998,37.000000,34.000000
90.190002,78.919998,37.000000,34.000000
89.690002,80.360001,38.000000,35.000000
91.199997,79.860001,39.000000,36.000000
93.720001,77.839996,39.000000,36.000000
93.720001,79.860001,39.000000,36.000000
94.730003,79.860001,39.000000,36.000000
94.730003,79.860001,39.000000,36.000000
96.739998,79.860001,39.000000,36.000000
96.739998,79.860001,39.000000,36.000000
94.730003,81.370003,39.000000,36.000000
94.730003,81.370003,39.000000,36.000000
94.730003,81.370003,39.000000,36.000000
94.730003,81.370003,39.000000,36.000000
94.730003,81.370003,39.000000,36.000000
94.730003,81.370003,39.000000,36.000000
94.730003,79.349998,39.000000,36.000000
94.730003,79.349998,39.000000,36.000000
94.730003,79.349998,39.000000,36.000000
94.730003,79.349998,39.000000,36.000000
94.730003,79.349998,39.000000,36.000000
94.730003,79.349998,39.000000,36.000000
94.730003,77.339996,39.000000,36.000000
97.160004,75.910004,38.000000,35.000000
97.160004,75.910004,38.000000,35.000000
97.160004,75.910004,38.000000,35.000000
97.160004,75.910004,38.000000,35.000000
97.160004,75.910004,38.000000,35.000000
97.160004,75.910004,38.000000,35.000000
99.089996,73.970001,38.000000,35.000000
99.089996,73.970001,38.000000,35.000000
99.089996,73.970001,38.000000,35.000000
99.089996,73.970001,38.000000,35.000000
99.089996,73.970001,38.000000,35.000000
99.089996,73.970001,38.000000,35.000000
99.089996,73.970001,38.000000,35.000000
99.089996,73.970001,38.000000,35.000000
99.089996,73.970001,38.000000,35.000000
99.089996,73.970001,38.000000,35.000000
101.029999,72.040001,38.000000,35.000000
101.029999,72.040001,38.000000,35.000000
102.959999,70.110001,38.000000,35.000000
104.889999,70.110001,38.000000,35.000000
106.820000,68.169998,38.000000,35.000000
106.820000,68.169998,38.000000,35.000000
108.760002,68.169998,38.000000,35.000000
108.760002,68.169998,38.000000,35.000000
106.820000,68.169998,38.000000,35.000000
106.820000,70.110001,38.000000,35.000000
104.889999,70.110001,38.000000,35.000000
104.889999,70.110001,38.000000,35.000000
104.889999,70.110001,38.000000,35.000000
104.889999,70.110001,38.000000,35.000000
104.889999,70.110001,38.000000,35.000000
102.959999,72.040001,38.000000,35.000000
102.959999,73.970001,38.000000,35.000000
102.459999,75.489998,39.000000,36.000000
104.470001,75.489998,39.000000,36.000000
104.470001,77.500000,39.000000,36.000000
102.459999,77.500000,39.000000,36.000000
102.459999,77.500000,39.000000,36.000000
102.459999,77.000000,39.000000,36.000000
101.959999,77.010002,40.000000,37.000000
101.459999,78.629997,41.000000,38.000000
100.959999,78.129997,42.000000,39.000000
100.459999,80.290001,43.000000,39.000000
100.459999,79.790001,43.000000,40.000000
100.459999,79.790001,43.000000,40.000000
100.459999,82.010002,43.000000,40.000000
99.959999,81.510002,44.000000,41.000000
97.709999,83.760002,44.000000,41.000000
97.709999,83.760002,44.000000,41.000000
98.209999,86.489998,43.000000,40.000000
97.089996,86.489998,43.000000,40.000000
99.250000,86.989998,43.000000,39.000000
99.250000,86.989998,43.000000,39.000000
99.250000,89.150002,43.000000,39.000000
99.750000,89.150002,42.000000,39.000000
102.370003,89.650002,41.000000,38.000000
102.370003,87.529999,41.000000,38.000000
104.489998,87.529999,41.000000,38.000000
